date_tirage;regime;jour;boule_1;boule_2;boule_3;boule_4;boule_5;etoile_1;etoile_2;gagnants_5b_2e;gagnants_5b_1e;gagnants_5b_0e;gagnants_4b_2e;gagnants_4b_1e;gagnants_4b_0e;gagnants_3b_2e;gagnants_3b_1e;gagnants_3b_0e;gagnants_2b_2e;gagnants_2b_1e;gagnants_2b_0e;gagnants_1b_2e;rapport_5b_2e;rapport_5b_1e;rapport_5b_0e;rapport_4b_2e;rapport_4b_1e;rapport_4b_0e;rapport_3b_2e;rapport_3b_1e;rapport_3b_0e;rapport_2b_2e;rapport_2b_1e;rapport_2b_0e;rapport_1b_2e;gagnants_non_publies;id_fdj;source
2012-08-24;2011-2016 : 50 boules / 11 etoiles;VENDREDI;6;5;19;37;12;7;3;1;6;11;184;2035;3418;7798;82898;144013;94104;1054228;1833874;437780;47570390.0;315732.5;57405.9;1715.9;135.7;80.8;25.3;10.4;10.1;9.6;6.5;3.8;5.8;False;2012068;euromillions_2.csv
2012-08-28;2011-2016 : 50 boules / 11 etoiles;MARDI;1;26;25;44;18;5;4;0;3;8;42;734;1341;1754;34785;63418;26010;518210;914065;140376;0.0;359462.1;44932.7;4279.3;214.2;117.2;64.0;14.2;13.1;19.8;7.6;4.4;10.4;False;2012069;euromillions_2.csv
2012-08-31;2011-2016 : 50 boules / 11 etoiles;VENDREDI;31;28;16;48;33;11;7;0;3;8;53;1079;2186;2235;49596;106558;33646;740890;1590605;184154;0.0;599110.4;74888.8;5651.9;242.9;119.9;83.7;16.6;13.0;25.5;8.8;4.2;13.2;False;2012070;euromillions_2.csv
2012-09-04;2011-2016 : 50 boules / 11 etoiles;MARDI;18;39;17;44;11;10;5;0;4;4;33;688;1504;1578;34758;72146;24525;539763;1126007;130785;0.0;295265.8;98421.9;5964.9;250.3;114.5;77.9;15.5;12.6;23.0;8.0;3.9;12.2;False;2012071;euromillions_2.csv
2012-09-07;2011-2016 : 50 boules / 11 etoiles;VENDREDI;15;35;13;30;42;4;6;1;7;6;74;1258;2356;3938;57081;114684;56790;850151;1704344;294231;47319633.0;267078.5;103863.8;4210.6;216.7;115.7;49.4;15.0;12.5;15.7;8.0;4.1;8.6;False;2012072;euromillions_2.csv
2012-09-11;2011-2016 : 50 boules / 11 etoiles;MARDI;15;6;37;22;44;2;4;0;7;13;50;838;1588;1926;34061;65288;27790;486463;937558;147164;0.0;150406.5;26996.0;3509.4;183.2;96.6;56.9;14.1;12.4;18.1;7.9;4.2;9.6;False;2012073;euromillions_2.csv
2012-09-14;2011-2016 : 50 boules / 11 etoiles;VENDREDI;27;10;44;23;3;9;7;1;9;15;105;1779;3016;4103;73503;125676;56968;974602;1666451;279367;26580854.0;193014.2;38602.8;2757.3;142.4;83.9;44.1;10.8;10.6;14.6;6.5;3.9;8.4;False;2012074;euromillions_2.csv
2012-09-18;2011-2016 : 50 boules / 11 etoiles;MARDI;38;7;39;44;6;7;9;0;2;4;27;548;926;1633;28064;48805;28873;482443;827643;169274;0.0;513168.7;85528.1;6335.4;273.1;161.6;65.4;16.7;16.2;17.0;7.8;4.6;8.2;False;2012075;euromillions_2.csv
2012-09-21;2011-2016 : 50 boules / 11 etoiles;VENDREDI;41;4;34;43;19;7;11;0;5;7;45;961;2151;2079;45612;97479;31700;692243;1493496;174141;0.0;345710.4;82312.0;6402.0;262.3;117.1;86.6;17.3;13.6;26.1;9.1;4.3;13.4;False;2012076;euromillions_2.csv
2012-09-25;2011-2016 : 50 boules / 11 etoiles;MARDI;48;25;27;49;7;1;4;0;1;12;26;688;1425;1624;32717;71652;24281;497746;1075089;129700;0.0;1119328.8;31092.4;7175.1;237.2;114.5;71.7;15.6;12.0;22.0;8.2;3.9;11.6;False;2012077;euromillions_2.csv
2012-09-28;2011-2016 : 50 boules / 11 etoiles;VENDREDI;20;26;30;33;23;6;9;1;18;31;106;2137;4120;5319;92587;178308;77815;1386578;2685248;410460;100000000.0;163925.6;31727.5;4639.4;201.3;104.4;57.7;14.6;12.7;18.1;7.8;4.1;9.7;False;2012078;euromillions_2.csv
2012-10-02;2011-2016 : 50 boules / 11 etoiles;MARDI;16;42;21;36;4;8;7;0;6;7;47;982;1526;1696;37329;62549;23972;534504;912339;130135;0.0;180306.9;51516.2;3836.3;160.6;103.3;66.4;13.2;13.3;21.6;7.4;4.4;11.2;False;2012079;euromillions_2.csv
2012-10-05;2011-2016 : 50 boules / 11 etoiles;VENDREDI;19;16;18;21;9;3;2;0;6;13;94;1785;3016;3712;79326;127466;46124;1045093;1735231;219704;0.0;296794.7;45660.7;3157.3;145.4;86.1;49.9;10.2;10.7;18.4;6.2;3.8;10.9;False;2012080;euromillions_2.csv
2012-10-09;2011-2016 : 50 boules / 11 etoiles;MARDI;23;8;10;25;2;8;9;0;10;17;54;1449;2378;2158;52054;90972;28964;634113;1140416;138176;0.0;113637.1;22281.8;3507.3;114.3;69.6;54.8;10.0;9.6;18.7;6.5;3.7;11.1;False;2012081;euromillions_2.csv
2012-10-12;2011-2016 : 50 boules / 11 etoiles;VENDREDI;35;7;17;43;6;2;8;0;6;5;86;1069;2446;3697;55134;112238;58894;846416;1698401;319520;0.0;304832.2;121932.8;3544.5;249.5;109.0;51.5;15.2;12.5;14.8;7.9;4.0;7.7;False;2012082;euromillions_2.csv
2012-10-16;2011-2016 : 50 boules / 11 etoiles;MARDI;41;10;40;49;32;2;8;0;3;12;57;624;1267;1996;30309;61853;31724;472929;961153;189755;0.0;405752.6;33812.7;3559.2;284.4;140.1;63.5;18.4;15.1;18.3;9.4;4.7;8.6;False;2012083;euromillions_2.csv
2012-10-19;2011-2016 : 50 boules / 11 etoiles;VENDREDI;16;40;44;37;29;8;10;0;3;10;40;1293;2765;2447;53070;116458;34811;759500;1676177;187038;0.0;655940.1;65594.0;8199.2;221.9;103.7;83.7;16.9;13.0;27.0;9.5;4.4;14.2;False;2012084;euromillions_2.csv
2012-10-23;2011-2016 : 50 boules / 11 etoiles;MARDI;1;35;38;50;28;2;10;0;4;5;47;873;1957;1864;37567;84221;26489;539694;1222362;139719;0.0;337503.8;90001.0;4787.2;225.5;100.6;75.4;16.4;12.3;24.4;9.1;4.1;13.0;False;2012085;euromillions_2.csv
2012-10-26;2011-2016 : 50 boules / 11 etoiles;VENDREDI;9;5;6;38;27;5;11;0;4;11;68;1774;3603;3710;82297;166225;51098;1088765;2227608;263075;0.0;545517.1;66123.2;5348.2;179.3;88.3;61.2;12.1;10.1;20.4;7.3;3.6;11.2;False;2012086;euromillions_2.csv
2012-10-30;2011-2016 : 50 boules / 11 etoiles;MARDI;23;44;25;24;31;2;3;0;6;9;61;1022;2065;2698;54010;98630;37975;808319;1459885;201595;0.0;277226.2;61605.8;4544.6;237.3;117.4;64.2;14.1;12.9;20.9;7.5;4.2;11.1;False;2012087;euromillions_2.csv
2012-11-02;2011-2016 : 50 boules / 11 etoiles;VENDREDI;6;10;3;44;11;3;4;0;11;15;103;2310;3982;4953;101063;175674;66457;1353257;2417410;326370;0.0;226567.0;55383.0;4032.7;157.3;91.2;52.4;11.3;10.9;17.9;6.7;3.8;10.3;False;2012088;euromillions_2.csv
2012-11-06;2011-2016 : 50 boules / 11 etoiles;MARDI;35;25;20;41;7;1;9;0;2;14;71;1241;2504;3364;57367;118602;51791;882549;1816369;282172;0.0;1016014.1;48381.6;4770.0;238.7;118.3;62.9;16.2;13.2;18.8;8.4;4.1;9.7;False;2012089;euromillions_2.csv
2012-11-09;2011-2016 : 50 boules / 11 etoiles;VENDREDI;47;28;14;21;22;5;4;0;9;14;138;2257;4164;5794;118488;206667;78766;1586935;2781885;401261;0.0;336582.1;72124.7;3658.5;195.7;106.0;54.4;11.7;11.2;18.4;6.9;4.0;10.2;False;2012090;euromillions_2.csv
2012-11-13;2011-2016 : 50 boules / 11 etoiles;MARDI;29;11;21;24;16;6;2;1;21;25;174;2493;4453;6297;95247;184127;81487;1285479;2507465;390045;169837010.0;121209.1;33938.5;2438.1;148.8;83.3;42.1;12.2;10.6;14.9;7.2;3.8;8.8;False;2012091;euromillions_2.csv
2012-11-16;2011-2016 : 50 boules / 11 etoiles;VENDREDI;15;19;41;23;10;2;9;0;8;13;87;1470;2900;3776;69142;125085;54434;937229;1720964;270947;0.0;224753.3;46103.2;3444.4;178.3;90.4;49.6;11.9;11.0;15.8;7.0;3.9;8.9;False;2012092;euromillions_2.csv
2012-11-20;2011-2016 : 50 boules / 11 etoiles;MARDI;42;28;45;30;49;10;5;1;1;7;150;725;1286;1519;29801;61341;22841;460648;932406;125380;22756968.0;1163545.0;55406.9;1292.8;234.0;131.9;79.7;17.8;14.6;24.4;9.2;4.6;12.5;False;2012093;euromillions_2.csv
2012-11-23;2011-2016 : 50 boules / 11 etoiles;VENDREDI;11;20;40;9;1;5;1;0;11;15;119;2063;3214;4257;72807;121024;54381;909148;1583580;244256;0.0;152903.3;37376.3;2355.6;118.8;76.3;41.1;10.5;10.7;14.8;6.7;3.9;9.3;False;2012094;euromillions_2.csv
2012-11-27;2011-2016 : 50 boules / 11 etoiles;MARDI;49;44;6;10;23;7;1;0;5;9;53;933;1945;1913;36965;74001;27722;528660;1029722;148964;0.0;224393.1;41554.2;3528.1;175.3;84.1;61.0;13.9;11.6;19.3;7.7;4.0;10.1;False;2012095;euromillions_2.csv
2012-11-30;2011-2016 : 50 boules / 11 etoiles;VENDREDI;18;23;40;24;10;3;4;0;8;7;64;1353;2353;3151;62246;112813;44949;913638;1652684;228795;0.0;222092.8;84606.7;4626.9;191.5;110.1;58.7;13.0;12.1;18.9;7.1;4.0;10.5;False;2012096;euromillions_2.csv
2012-12-04;2011-2016 : 50 boules / 11 etoiles;MARDI;29;5;28;44;10;2;4;0;2;6;47;969;1850;2395;43993;82263;34389;615881;1169425;174096;0.0;602939.7;66993.3;4276.1;181.4;95.0;52.4;12.5;11.2;16.8;7.1;3.8;9.3;False;2012097;euromillions_2.csv
2012-12-07;2011-2016 : 50 boules / 11 etoiles;VENDREDI;10;18;31;42;16;2;5;0;4;11;78;1358;2443;4034;62207;107520;59254;908786;1561249;316475;0.0;458225.9;55542.5;3916.4;196.8;109.4;47.3;13.5;13.1;14.8;7.3;4.4;7.8;False;2012098;euromillions_2.csv
2012-12-11;2011-2016 : 50 boules / 11 etoiles;MARDI;50;4;9;1;43;6;8;0;3;3;43;903;1930;2148;41806;88479;31910;594997;1195199;173202;0.0;432596.9;144198.9;5030.1;209.5;98.0;62.9;14.2;11.3;19.4;7.9;4.0;10.1;False;2012099;euromillions_2.csv
2012-12-14;2011-2016 : 50 boules / 11 etoiles;VENDREDI;40;29;11;43;10;11;3;0;4;16;58;1188;2537;2466;58460;123735;36455;871206;1865468;193321;0.0;495632.2;41302.6;5696.9;243.3;113.9;83.7;15.5;12.3;26.0;8.3;3.9;13.8;False;2012100;euromillions_2.csv
2012-12-18;2011-2016 : 50 boules / 11 etoiles;MARDI;35;14;44;18;20;5;2;0;4;5;52;1034;1776;2883;46777;82415;44407;701649;1219581;241746;0.0;360313.6;96083.6;4619.4;203.2;118.3;52.0;14.1;13.4;15.5;7.5;4.4;8.0;False;2012101;euromillions_2.csv
2012-12-21;2011-2016 : 50 boules / 11 etoiles;VENDREDI;40;5;3;42;22;3;10;1;11;20;61;1557;3085;3373;71310;148376;48628;1054576;2231875;254119;101835641.0;215116.3;39437.9;6465.2;221.6;111.8;73.0;15.2;12.2;23.3;8.2;3.9;12.6;False;2012102;euromillions_2.csv
2012-12-25;2011-2016 : 50 boules / 11 etoiles;MARDI;14;20;32;23;18;3;10;0;5;9;43;1223;2610;2646;55402;120289;37690;771723;1656578;197413;0.0;345171.6;63920.6;6689.3;205.7;96.4;67.9;14.2;11.0;21.9;8.2;3.9;11.8;False;2012103;euromillions_2.csv
2012-12-28;2011-2016 : 50 boules / 11 etoiles;VENDREDI;26;49;27;24;17;3;5;0;5;11;60;1100;1964;4175;57710;100353;65596;896679;1523353;344435;0.0;351110.3;53198.5;4876.5;232.7;130.3;43.8;13.9;13.4;12.8;7.1;4.3;6.9;False;2012104;euromillions_2.csv
2013-01-01;2011-2016 : 50 boules / 11 etoiles;MARDI;36;49;2;7;8;11;1;3;2;9;50;996;2257;2590;46444;107533;38095;691259;1613896;199783;12677536.0;849669.7;62938.5;5664.4;248.8;109.8;68.3;16.7;12.1;21.3;9.0;3.9;11.5;False;2013001;euromillions_2.csv
2013-01-04;2011-2016 : 50 boules / 11 etoiles;VENDREDI;4;10;27;22;41;10;8;0;4;15;52;1292;2939;2114;53005;125358;30966;724839;1712337;158630;0.0;410158.6;36458.5;5258.4;185.1;81.4;80.8;14.1;10.0;25.3;8.2;3.5;14.0;False;2013002;euromillions_2.csv
2013-01-08;2011-2016 : 50 boules / 11 etoiles;MARDI;22;26;47;2;20;9;5;0;3;10;41;705;1261;2198;35136;63819;34125;532881;941485;189500;0.0;374292.7;37429.2;4564.5;232.2;129.8;53.2;14.6;13.5;15.7;7.7;4.4;8.0;False;2013003;euromillions_2.csv
2013-01-11;2011-2016 : 50 boules / 11 etoiles;VENDREDI;37;22;29;4;41;7;4;1;5;8;79;1251;2276;3957;56477;103499;57143;818473;1472297;301636;34191508.0;351169.5;73160.3;3704.3;204.6;112.5;46.2;14.2;13.0;14.7;7.8;4.4;7.8;False;2013004;euromillions_2.csv
2013-01-15;2011-2016 : 50 boules / 11 etoiles;MARDI;47;42;22;40;38;11;1;0;1;8;32;551;1221;1243;24162;60761;18775;355128;903494;105886;0.0;1041435.2;43393.1;5424.1;275.6;124.3;87.2;19.7;13.2;26.5;10.7;4.3;13.3;False;2013005;euromillions_2.csv
2013-01-18;2011-2016 : 50 boules / 11 etoiles;VENDREDI;39;26;27;30;4;10;3;0;4;5;42;972;2147;2260;46501;102326;32053;691678;1530681;167736;0.0;404928.8;107981.0;6427.4;243.0;110.0;74.6;15.9;12.2;24.2;8.5;3.9;13.0;False;2013006;euromillions_2.csv
2013-01-22;2011-2016 : 50 boules / 11 etoiles;MARDI;45;10;48;1;44;4;1;0;2;5;33;633;1122;1427;28096;55414;23034;445156;897869;124189;0.0;538245.6;71766.0;5436.8;248.0;139.9;78.5;17.5;14.9;22.3;8.8;4.4;11.7;False;2013007;euromillions_2.csv
2013-01-25;2011-2016 : 50 boules / 11 etoiles;VENDREDI;3;10;37;18;31;2;4;1;1;6;63;1223;2393;3217;56616;108564;46317;813465;1559166;241702;44297359.0;1698397.0;94355.3;4493.1;202.5;103.5;54.9;13.7;12.0;17.5;7.6;4.0;9.5;False;2013008;euromillions_2.csv
2013-01-29;2011-2016 : 50 boules / 11 etoiles;MARDI;9;16;36;26;39;6;2;2;10;6;77;867;1519;2404;33262;60870;30235;443657;859634;159812;7500000.0;100024.6;55569.2;2165.0;168.2;96.0;43.3;13.7;12.6;15.8;8.2;4.3;8.4;False;2013009;euromillions_2.csv
2013-02-01;2011-2016 : 50 boules / 11 etoiles;VENDREDI;37;5;34;38;21;1;6;0;4;5;54;922;1995;2484;43494;96708;35980;635852;1395747;202011;0.0;392178.9;104581.0;4841.7;248.1;114.6;65.7;16.5;12.5;20.8;9.0;4.2;10.5;False;2013010;euromillions_2.csv
2013-02-05;2011-2016 : 50 boules / 11 etoiles;MARDI;25;6;45;40;31;6;7;0;3;2;31;634;1098;1627;29771;52421;23932;461970;819983;130774;0.0;347370.7;173685.3;5602.7;239.7;138.4;66.7;16.0;15.3;20.8;8.2;4.7;10.7;False;2013011;euromillions_2.csv
2013-02-08;2011-2016 : 50 boules / 11 etoiles;VENDREDI;14;44;11;34;9;11;10;0;3;11;31;958;2850;2155;41289;132760;30795;578742;1822677;161344;0.0;548441.1;49858.2;8845.8;250.4;84.1;79.5;18.2;9.5;25.6;10.4;3.3;13.8;False;2013012;euromillions_2.csv
2013-02-12;2011-2016 : 50 boules / 11 etoiles;MARDI;28;25;5;11;16;7;9;0;15;14;89;1404;2464;2972;50628;90443;37064;628571;1117184;174623;0.0;73256.4;26163.0;2057.7;114.1;65.0;38.5;9.9;9.3;14.2;6.4;3.6;8.5;False;2013013;euromillions_2.csv
2013-02-15;2011-2016 : 50 boules / 11 etoiles;VENDREDI;2;4;42;28;22;4;9;0;5;13;94;1465;2658;4102;65881;124185;58688;876245;1684171;287792;0.0;353661.1;45341.1;3135.2;176.0;97.0;44.9;12.3;10.9;14.4;7.3;3.9;8.3;False;2013014;euromillions_2.csv
2013-02-19;2011-2016 : 50 boules / 11 etoiles;MARDI;28;30;44;12;15;9;8;1;9;14;51;1238;2126;2029;50212;86780;29031;655273;1167758;147848;60298933.0;137805.7;29529.7;4053.1;146.0;85.0;63.6;11.3;11.0;20.4;6.9;3.9;11.3;False;2013015;euromillions_2.csv
2013-02-22;2011-2016 : 50 boules / 11 etoiles;VENDREDI;15;37;36;16;28;2;11;0;3;9;33;854;1946;1842;40424;91572;27584;623884;1405200;146684;0.0;512860.7;56984.5;7770.6;262.7;115.3;87.0;17.4;12.9;26.7;9.0;4.1;14.2;False;2013016;euromillions_2.csv
2013-02-26;2011-2016 : 50 boules / 11 etoiles;MARDI;12;13;17;3;30;6;2;0;1;11;81;1042;2117;2871;43104;86871;37965;559922;1122172;176822;0.0;1029096.8;31184.7;2117.4;144.0;70.8;37.3;10.9;9.1;12.9;6.7;3.4;7.8;False;2013017;euromillions_2.csv
2013-03-01;2011-2016 : 50 boules / 11 etoiles;VENDREDI;1;11;36;29;42;4;5;0;3;8;48;1101;1966;2554;50878;91201;38407;786749;1385378;211020;0.0;543386.6;67923.3;5660.2;215.9;120.9;66.4;14.6;13.7;20.3;7.5;4.4;10.4;False;2013018;euromillions_2.csv
2013-03-05;2011-2016 : 50 boules / 11 etoiles;MARDI;33;31;19;8;39;7;2;0;7;4;54;786;1504;2318;36273;68046;34120;534039;977303;183319;0.0;157601.5;91934.2;3404.9;204.6;106.9;49.5;13.9;12.4;15.4;7.5;4.2;8.1;False;2013019;euromillions_2.csv
2013-03-08;2011-2016 : 50 boules / 11 etoiles;VENDREDI;20;42;23;28;3;8;11;1;3;5;49;1108;2536;2379;53157;122432;34249;773657;1789559;176172;51689985.0;580343.2;116068.6;5921.8;229.1;100.1;76.2;15.0;10.9;24.3;8.2;3.6;13.3;False;2013020;euromillions_2.csv
2013-03-12;2011-2016 : 50 boules / 11 etoiles;MARDI;50;4;10;2;22;5;8;1;5;9;66;1034;2096;2982;42456;79308;37646;539379;972014;182830;15000000.0;196291.6;36350.2;2478.4;138.4;68.2;34.2;10.5;9.5;12.4;6.6;3.7;7.2;False;2013021;euromillions_2.csv
2013-03-15;2011-2016 : 50 boules / 11 etoiles;VENDREDI;24;14;39;4;21;10;3;0;4;13;63;1358;3262;2459;53228;124185;33978;708839;1577465;172726;0.0;388993.1;39896.7;4116.3;167.0;69.5;65.9;13.3;9.6;21.9;8.0;3.6;12.1;False;2013022;euromillions_2.csv
2013-03-19;2011-2016 : 50 boules / 11 etoiles;MARDI;44;32;19;37;35;9;1;0;2;7;49;601;1245;1882;28566;59273;29737;425900;878438;154000;0.0;522853.6;49795.5;3556.8;253.7;122.4;57.8;16.7;13.5;16.8;9.0;4.4;9.1;False;2013023;euromillions_2.csv
2013-03-22;2011-2016 : 50 boules / 11 etoiles;VENDREDI;27;32;12;34;49;9;8;0;6;16;87;2071;3559;4370;97002;178987;66353;1423559;2627086;352357;0.0;500583.5;62572.9;5753.8;211.4;123.0;71.5;14.1;12.9;21.6;7.7;4.2;11.5;False;2013024;euromillions_2.csv
2013-03-26;2011-2016 : 50 boules / 11 etoiles;MARDI;44;30;26;42;4;6;11;0;2;11;64;1343;2799;2789;56539;125096;38968;826239;1855043;207872;0.0;1007262.4;61046.2;5246.1;218.7;104.9;75.2;16.3;12.4;24.7;8.9;4.0;13.1;False;2013025;euromillions_2.csv
2013-03-29;2011-2016 : 50 boules / 11 etoiles;VENDREDI;44;30;46;43;13;9;5;1;5;9;100;1685;3194;4954;81484;154753;78565;1269927;2345136;457674;132486744.0;571697.2;105869.8;4764.1;247.3;130.5;60.1;16.0;14.2;17.4;8.2;4.5;8.4;False;2013026;euromillions_2.csv
2013-04-02;2011-2016 : 50 boules / 11 etoiles;MARDI;17;12;41;29;25;1;4;0;2;10;41;798;1680;1801;34665;74281;24443;487330;1024801;123630;0.0;520893.4;34726.2;4234.9;190.3;90.4;60.2;13.7;10.8;20.4;7.8;3.8;11.4;False;2013027;euromillions_2.csv
2013-04-05;2011-2016 : 50 boules / 11 etoiles;VENDREDI;32;1;17;39;11;7;2;2;4;11;71;1117;2013;3802;56715;101227;57481;859528;1520698;307356;13269447.0;432708.4;52449.5;4062.9;225.9;125.3;47.4;13.9;13.1;14.4;7.3;4.2;7.6;False;2013028;euromillions_2.csv
2013-04-09;2011-2016 : 50 boules / 11 etoiles;MARDI;15;44;48;38;35;10;5;0;3;4;43;630;1204;1503;28154;55593;21704;427305;845963;112543;0.0;346885.5;86721.3;4033.5;240.8;126.0;72.1;16.9;14.4;22.9;8.9;4.6;12.5;False;2013029;euromillions_2.csv
2013-04-12;2011-2016 : 50 boules / 11 etoiles;VENDREDI;28;45;15;5;10;3;9;1;14;15;129;1992;3798;4879;76189;136986;57577;900870;1621704;284592;26258943.0;120631.5;37529.8;2181.9;123.6;64.8;36.0;10.1;9.5;14.0;6.8;3.9;8.0;False;2013030;euromillions_2.csv
2013-04-16;2011-2016 : 50 boules / 11 etoiles;MARDI;33;50;22;1;11;4;6;1;8;50;91;1410;3622;2337;37291;82386;29548;474392;1003938;152459;15000000.0;124935.1;6663.2;1830.5;103.3;40.2;44.5;12.2;9.3;16.2;7.7;3.7;8.8;False;2013031;euromillions_2.csv
2013-04-19;2011-2016 : 50 boules / 11 etoiles;VENDREDI;1;46;8;42;48;4;7;0;8;10;52;710;1399;2127;36551;71559;37501;615173;1184459;231646;0.0;192916.4;51444.3;4946.5;316.9;160.8;75.5;19.3;16.6;19.7;9.1;4.8;9.0;False;2013032;euromillions_2.csv
2013-04-23;2011-2016 : 50 boules / 11 etoiles;MARDI;50;4;1;7;10;4;11;0;7;10;39;1329;2654;1488;41964;92383;19788;492257;1128633;96885;0.0;144494.2;33715.3;4322.4;110.9;55.5;70.8;11.0;8.4;24.4;7.5;3.3;14.1;False;2013033;euromillions_2.csv
2013-04-26;2011-2016 : 50 boules / 11 etoiles;VENDREDI;40;38;16;24;11;2;5;1;5;8;112;1386;2203;3810;56420;94966;53301;808508;1368790;281436;32469030.0;321778.8;67037.2;2394.1;169.2;106.5;43.9;13.0;13.0;14.4;7.2;4.4;7.7;False;2013034;euromillions_2.csv
2013-04-30;2011-2016 : 50 boules / 11 etoiles;MARDI;13;50;40;43;36;9;5;0;1;8;36;637;1070;1729;27889;50093;28972;437162;773962;165664;0.0;1007618.8;41984.1;4664.9;230.6;137.3;60.7;16.5;15.5;16.6;8.4;4.8;8.2;False;2013035;euromillions_2.csv
2013-05-03;2011-2016 : 50 boules / 11 etoiles;VENDREDI;5;49;34;3;40;2;3;0;3;8;33;884;1532;1969;44699;76664;32779;741927;1243191;182027;0.0;516026.5;64503.3;7818.5;255.3;147.3;81.8;15.8;15.5;22.6;7.6;4.6;11.5;False;2013036;euromillions_2.csv
2013-05-07;2011-2016 : 50 boules / 11 etoiles;MARDI;43;27;13;28;42;4;6;0;3;11;30;700;1497;2150;33956;70919;31116;484737;1011711;159674;0.0;349861.0;31805.5;5831.0;218.6;102.2;50.8;14.1;11.4;16.1;7.9;3.8;8.9;False;2013037;euromillions_2.csv
2013-05-10;2011-2016 : 50 boules / 11 etoiles;VENDREDI;48;35;45;1;32;4;11;0;0;6;37;783;1712;1689;36864;80099;25720;561911;1283285;143738;0.0;0.0;360153.8;7300.4;301.8;138.0;99.9;20.1;15.5;30.1;10.5;4.7;15.2;False;2013038;euromillions_2.csv
2013-05-14;2011-2016 : 50 boules / 11 etoiles;MARDI;24;7;8;36;27;11;5;0;3;3;39;855;1759;1783;39439;84980;26107;567601;1207086;134098;0.0;394615.1;131538.3;5059.1;201.9;98.1;69.1;13.7;10.7;21.7;7.6;3.6;11.9;False;2013039;euromillions_2.csv
2013-05-17;2011-2016 : 50 boules / 11 etoiles;VENDREDI;25;24;50;6;20;9;10;0;9;10;45;1045;2357;2208;49915;111986;32595;759671;1709614;171433;0.0;203260.5;60978.1;6775.3;255.2;113.1;86.3;16.7;12.5;26.8;8.8;4.0;14.4;False;2013040;euromillions_2.csv
2013-05-21;2011-2016 : 50 boules / 11 etoiles;MARDI;29;19;8;28;7;9;5;0;7;5;97;1311;2325;3703;55694;97875;49444;740640;1291528;230549;0.0;182069.9;84965.9;2189.8;141.7;79.9;35.8;10.4;10.0;12.3;6.3;3.7;7.4;False;2013041;euromillions_2.csv
2013-05-24;2011-2016 : 50 boules / 11 etoiles;VENDREDI;22;17;40;7;27;2;3;0;18;19;106;2726;4019;3990;98209;164743;51476;1177783;1996388;258854;0.0;114335.0;36105.8;3235.8;110.0;74.6;53.7;9.6;9.6;19.1;6.4;3.8;10.7;False;2013042;euromillions_2.csv
2013-05-28;2011-2016 : 50 boules / 11 etoiles;MARDI;34;38;13;8;26;3;11;1;5;8;46;1134;2469;2099;48456;102839;28427;667200;1435300;151217;95372874.0;298372.8;62161.0;5405.3;191.8;88.1;74.0;14.1;11.1;25.1;8.1;3.8;13.3;False;2013043;euromillions_2.csv
2013-05-31;2011-2016 : 50 boules / 11 etoiles;VENDREDI;29;43;28;34;27;10;5;0;1;10;60;971;1965;2440;49457;101683;36334;757486;1550798;202184;0.0;1779901.6;59330.0;4944.1;267.3;132.0;75.9;16.4;13.4;23.4;8.6;4.3;11.9;False;2013044;euromillions_2.csv
2013-06-04;2011-2016 : 50 boules / 11 etoiles;MARDI;34;33;40;31;37;6;1;0;4;9;26;586;1307;1381;25215;51983;22549;400061;842103;135077;0.0;273475.0;40514.8;7012.1;272.2;122.0;82.5;19.8;16.2;23.2;10.0;4.8;10.9;False;2013045;euromillions_2.csv
2013-06-07;2011-2016 : 50 boules / 11 etoiles;VENDREDI;14;26;45;50;7;2;7;0;5;17;144;1928;3573;6135;92839;165460;91216;1396718;2474140;475285;0.0;570665.5;55947.6;3302.4;215.8;116.4;48.4;14.0;13.2;14.9;7.4;4.3;8.1;False;2013046;euromillions_2.csv
2013-06-11;2011-2016 : 50 boules / 11 etoiles;MARDI;7;9;25;5;41;5;1;0;5;19;93;1859;3140;4466;83163;139060;57327;1035361;1861436;268817;0.0;386665.1;33917.9;3464.7;151.6;89.7;45.0;10.6;10.7;16.1;6.8;3.8;9.7;False;2013047;euromillions_2.csv
2013-06-14;2011-2016 : 50 boules / 11 etoiles;VENDREDI;41;25;48;10;47;6;10;0;6;8;88;1361;2927;3433;66403;142524;52279;1036614;2305866;288018;0.0;462356.2;115589.0;5254.0;297.2;138.2;84.1;19.1;15.0;25.4;9.8;4.5;13.0;False;2013048;euromillions_2.csv
2013-06-18;2011-2016 : 50 boules / 11 etoiles;MARDI;24;33;17;41;44;11;1;0;13;21;90;1687;4286;3462;65251;162164;49945;903384;2184796;261844;0.0;176075.6;36333.0;4238.8;197.8;77.8;68.8;16.0;10.8;21.9;9.2;3.9;11.8;False;2013049;euromillions_2.csv
2013-06-21;2011-2016 : 50 boules / 11 etoiles;VENDREDI;30;11;36;45;10;1;2;0;8;18;112;2092;4243;4734;96694;198263;72704;1461319;2962275;384140;0.0;409039.1;60598.3;4869.5;228.1;112.4;72.0;15.5;12.7;21.5;8.2;4.1;11.5;False;2013050;euromillions_2.csv
2013-06-25;2011-2016 : 50 boules / 11 etoiles;MARDI;4;13;35;27;5;2;1;2;8;20;86;2438;4918;4934;104021;215973;71774;1446703;2973400;353884;93968807.0;365235.3;48698.0;5662.5;174.7;86.6;61.6;12.8;10.4;19.5;7.4;3.6;11.1;False;2013051;euromillions_2.csv
